id,content,comment_num,crawl_time,created_at,year,month,day,time,like_num,location_map_info,lng,lat,repost_num,tool,user_id,weibo_url
1889803113_HDiGTBbGI,这几天没瘦也是有原因的 毕竟图上这些都没花钱[并不简单][并不简单] 杭州 显示地图[组图共9张],,1575175798,2019-07-13 18:52,2019,7,13, 18:52,,"120.258084,30.235607",120.25808400000001,30.235607,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/HDiGTBbGI'
1889803113_HBNCPFTSS,我喜欢今天的Tony老师[嘻嘻] 终于有一个Tony老师能知道我说的刘海层次感是什么鬼了[跪了]还有巧克力色也好看[太开心] 最开心的还是瘦了七斤之后我终于不用瘦脸特效了[哈哈] 杭州 显示地图[组图共2张],,1575175798,2019-07-03 21:57,2019,7,3, 21:57,,"120.158253,30.274767",120.158253,30.274766999999997,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/HBNCPFTSS'
1889803272_yd3q3ccNe,"大梅沙的人也太多了!这天气冷的,还有<饺子<不停下![挖鼻屎][挖鼻屎]我在这里:#深圳市-盐田区# 盐葵路 显示地图",,1575175874,2012-04-04 15:33:33,2012,4,4, 15:33:33,,"114.306175,22.591463",114.306175,22.591463,,Android客户端,1889803272,'https://weibo.com/1889803272/yd3q3ccNe'
1889803272_ykPAZdwZe,"木屋烧烤,好饿啊...等食ing [馋嘴][馋嘴]我在这里:#深圳市-龙岗区# http://t.cn/zOB0SBb 显示地图",,1575175883,2012-05-25 19:04:29,2012,5,25, 19:04:29,,"114.218605,22.70004",114.21860500000001,22.700039999999998,,Android客户端,1889803272,'https://weibo.com/1889803272/ykPAZdwZe'
1889803272_yktCUdXFm,这个楼盘总算今儿有点人气了!!我在这里:#深圳市-龙岗区# http://t.cn/zO1GVl3 显示地图,,1575175883,2012-05-23 11:08:45,2012,5,23, 11:08:45,,"114.241394,22.744699",114.241394,22.744699,,Android客户端,1889803272,'https://weibo.com/1889803272/yktCUdXFm'
1889803272_ymVuFh026,光明招待所的乳鸽还是木有平湖辅城坳的味足!还算不错啦![馋嘴][馋嘴]我在这里:#深圳市-宝安区# 河心南路 显示地图,,1575175884,2012-06-08 13:46:01,2012,6,8, 13:46:01,,"113.94329,22.760755",113.94328999999999,22.760755,,Android客户端,1889803272,'https://weibo.com/1889803272/ymVuFh026'
1889803272_yuG2kCz0c,值班的生活还是不错滴!@H小王子的玫瑰 @小平同志郭 @糊涂虫-ihlqgmy @煎烤鱼KELLY @老鹿识途 @RORO颖 @王老J @綘軒 我在:http://t.cn/zW9CMlC 显示地图,,1575175889,2012-07-29 13:07:25,2012,7,29, 13:07:25,,"114.261703,22.718151",114.261703,22.718151000000002,,Android客户端,1889803272,'https://weibo.com/1889803272/yuG2kCz0c'
1889803272_yiQHsmCay,西关三百年历史的古老建筑!据说冬暖夏凉![鼓掌]我在这里:#广州市-荔湾区# 宝庆新中约街 显示地图,,1575175895,2012-05-12 18:12:34,2012,5,12, 18:12:34,,"113.241218,23.115345",113.24121799999999,23.115345,,Android客户端,1889803272,'https://weibo.com/1889803272/yiQHsmCay'
1889803272_yiNRT46ye,老广州的早茶挺有味道[馋嘴][鼓掌]我在这里:#广州市-越秀区# http://t.cn/zORQTqI 显示地图,,1575175895,2012-05-12 11:00:00,2012,5,12, 11:00:00,,"113.269172,23.115232",113.269172,23.115232000000002,,Android客户端,1889803272,'https://weibo.com/1889803272/yiNRT46ye'
1889803311_Gvd9SE40R,成功在北京南站迷路，爽快[跪了][跪了] 北京·北京南站 显示地图,,1575175911,2018-08-18 15:21:04,2018,8,18, 15:21:04,,"116.379,39.86503",116.37899999999999,39.86503,,三星android智能手机,1889803311,'https://weibo.com/1889803311/Gvd9SE40R'
1889803311_GuABJ9At0,是向往的生活啊～！[心][心] #带着微博去旅行[超话]##带着微博去旅行# 北京 显示地图[组图共9张],,1575175911,2018-08-14 13:12:32,2018,8,14, 13:12:32,,"116.538041,40.430146",116.53804099999999,40.430146,,三星android智能手机,1889803311,'https://weibo.com/1889803311/GuABJ9At0'
1889803073_IeU9b4gFg,分享图片 英国·Holyrood Coffee Shop 显示地图,,1575175923,2019-11-06 07:00,2019,11,6, 07:00,,"-3.183065,55.94931",-3.183065,55.94931,,iPhone,1889803073,'https://weibo.com/1889803073/IeU9b4gFg'
1889802831_HallOaIq5,2019第一天上班。 立一个flag。 做一个不迟到的准时girl。 新加坡 显示地图,,1575175936,2019-01-04 08:20,2019,1,4, 08:20,,"103.807648,1.294893",103.807648,1.294893,,iPhone,1889802831,'https://weibo.com/1889802831/HallOaIq5'
1889802831_H394fDhJn,可爱的小雪碧 好吃的大芒果 丑丑的蛇皮果 印度尼西亚·batam 显示地图[组图共4张],,1575175936,2018-11-18 00:12:00,2018,11,18, 00:12:00,,"104.012314,1.145974",104.012314,1.145974,,iPhone客户端,1889802831,'https://weibo.com/1889802831/H394fDhJn'
1889802831_H1aaltjq0,pikapi pikapika pikaqiu @LAMY凌美中国 上海 -Yan_Z-的秒拍视频 显示地图,,1575175936,2018-11-04 23:19:09,2018,11,4, 23:19:09,,"121.50676,31.200884",121.50676000000001,31.200884000000002,,iPhone,1889802831,'https://weibo.com/1889802831/H1aaltjq0'
1889802831_GzCdsyLIh,深刻反省目前状态。健身15分钟。得缓半个小时。☹️ 新加坡 显示地图,,1575175936,2018-09-16 14:29:46,2018,9,16, 14:29:46,,"103.806915,1.295137",103.806915,1.295137,,iPhone,1889802831,'https://weibo.com/1889802831/GzCdsyLIh'
1889802804_AD3mCckoi,我刚刚参与了建行手机银行“周末尽情摇”活动，邀请你一起加入！每周丰富好礼等你来拿！http://t.cn/zWKxJL3 显示地图,,1575175937,2014-03-28 12:41:35,2014,3,28, 12:41:35,,"90,90",90.0,90.0,,建行手机银行Android,1889802804,'https://weibo.com/1889802804/AD3mCckoi'
1889802831_DrAlyo7l7,#secretgarden #sakura  🌸 @ Singapore http://t.cn/RqKvbwp 显示地图,,1575175942,2016-04-18 22:48:53,2016,4,18, 22:48:53,,"103.856,1.29306",103.85600000000001,1.29306,,Instagram,1889802831,'https://weibo.com/1889802831/DrAlyo7l7'
1889802804_Bzb8i48Y4,江湖救急，帮我领一个宝箱吧~你也能拿到一个哟！ http://t.cn/RzXgZRu 显示地图,,1575175949,2014-12-03 23:51:21,2014,12,3, 23:51:21,,"115.663131,37.746662",115.663131,37.746662,,华为麦芒A199,1889802804,'https://weibo.com/1889802804/Bzb8i48Y4'
1889803272_yplP1ttL2,荔枝红啦!赶紧地摘!![哈哈][哈哈][哈哈] http://t.cn/zW2qmUT 显示地图,,1575175966,2012-06-24 12:28:11,2012,6,24, 12:28:11,,"114.354019,22.958883",114.354019,22.958883,,Android客户端,1889803272,'https://weibo.com/1889803272/yplP1ttL2'
1889803313_HozhHgHlP,🌸 林芝地区·米林县 显示地图[组图共4张],,1575175969,2019-04-07 21:32,2019,4,7, 21:32,,"94.262321,29.261633",94.262321,29.261633000000003,,iPhone客户端,1889803313,'https://weibo.com/1889803313/HozhHgHlP'
1889803113_HzuLzB7nY,长大的意义 南京·南京大学浦口校区 显示地图[组图共4张],,1575176005,2019-06-18 18:16,2019,6,18, 18:16,,"118.701062,32.17951",118.70106200000001,32.17951,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/HzuLzB7nY'
1889803113_HzkWz1MOC,分享图片 南京·南京大学思源图书馆 显示地图[组图共2张],,1575176005,2019-06-17 17:15,2019,6,17, 17:15,,"118.70671104,32.178400983",118.70671104,32.178400983,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/HzkWz1MOC'
1889803113_HzbxG2wne,一下车，就有种想哭的冲动 以后千山万水，又何时能回来 南京·南京南站 显示地图,,1575176006,2019-06-16 17:19,2019,6,16, 17:19,,"118.798867,31.970456",118.79886699999999,31.970456,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/HzbxG2wne'
1889803113_HtoIKrTxc,“我超甜” 杭州·郡原公元里 显示地图[组图共3张],,1575176017,2019-05-09 15:50,2019,5,9, 15:50,,"120.05953277,30.28886476",120.05953277,30.28886476,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/HtoIKrTxc'
1889803113_HsE8p4E5E,今日份三小时工作结束[无限手套][无限手套] 杭州·西湖科技园 显示地图[组图共3张],,1575176017,2019-05-04 17:14,2019,5,4, 17:14,,"120.06792,30.30788",120.06792,30.307879999999997,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/HsE8p4E5E'
1889803113_H6zmb4i5F,冬日仪式感 南京·浦区教学楼 显示地图[组图共4张],,1575176022,2018-12-10 12:38:29,2018,12,10, 12:38:29,,"118.70814714,32.17542599",118.70814714,32.17542599,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/H6zmb4i5F'
1889803113_H1At3zxz2,立冬分享٩(｡・▽・｡)ρ 南京·南京大学仙林校区 显示地图[组图共3张],,1575176022,2018-11-07 18:16:40,2018,11,7, 18:16:40,,"118.779174,32.055328",118.779174,32.055328,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/H1At3zxz2'
1889803027_znyGnqx84,手指都紫嗮 一针见血[泪][泪] 我在:G94珠三角环线高速入口 显示地图,,1575176059,2013-03-15 16:16:17,2013,3,15, 16:16:17,,"113.057647,22.568185",113.057647,22.568185,,Android客户端,1889803027,'https://weibo.com/1889803027/znyGnqx84'
1889803027_zkhcEhSeg,我也不会难过 你不要小看我 有什么熬不过 大不了唱首歌 我在:183乡道 显示地图,,1575176059,2013-02-22 02:15:26,2013,2,22, 02:15:26,,"113.0568,22.526126",113.0568,22.526126,,Android客户端,1889803027,'https://weibo.com/1889803027/zkhcEhSeg'
1889803027_zcptHm1qP,甘久唔翻来一次，尽然比人叫扫地[抓狂] 我在:圭峰东路 显示地图,,1575176059,2013-01-01 08:36:58,2013,1,1, 08:36:58,,"113.041587,22.530395",113.041587,22.530395000000002,,Android客户端,1889803027,'https://weibo.com/1889803027/zcptHm1qP'
1889803027_zbRKw4xFo,童鞋们，安全回到家了麽[爱你]@Gemini-jy @XZ馨 @96DaLin- @玲鸡蛋- @liangbaoying- @劉劉劉劉慧颖 @___y思y___  @YUMENGTING- @卟卟卟-陳芷琪 我在:侨兴北路 显示地图,,1575176059,2012-12-28 18:45:01,2012,12,28, 18:45:01,,"113.049705,22.52642",113.049705,22.52642,,Android客户端,1889803027,'https://weibo.com/1889803027/zbRKw4xFo'
1889803027_yE0RmnPbJ,冰皮原来是这样弄的，嘻嘻，虽然这不是我弄的，我真是什么都做不好啊！不例外的一切！！！ 我在:http://t.cn/zlGxhtv 显示地图,,1575176063,2012-09-28 22:40:46,2012,9,28, 22:40:46,,"113.06356,22.533575",113.06356000000001,22.533575,,Android客户端,1889803027,'https://weibo.com/1889803027/yE0RmnPbJ'
1889803027_yDWI13g7J,走咯走咯，[鼓掌][鼓掌]7号再见咯，宿友们@晓晓卢琳 迎接下次的是摸底呢，加油！！ 我在:江南路 显示地图,,1575176063,2012-09-28 12:06:47,2012,9,28, 12:06:47,,"113.105369,22.579011",113.105369,22.579010999999998,,Android客户端,1889803027,'https://weibo.com/1889803027/yDWI13g7J'
1889803027_yDeEUxFXI,回到家，就是爽！累啊，原来军训完所谓的黑是这样，[哼]说我黑鬼！！想你们啊[嘻嘻] 我在:http://t.cn/zl2wvyR 显示地图,,1575176063,2012-09-23 19:58:16,2012,9,23, 19:58:16,,"113.063484,22.533596",113.063484,22.533596,,Android客户端,1889803027,'https://weibo.com/1889803027/yDeEUxFXI'
1889803027_yCjJYrj64,每日新闻联播[挖鼻屎] 我在:江翠路 显示地图,,1575176157,2012-09-17 19:04:11,2012,9,17, 19:04:11,,"113.100959,22.572994",113.100959,22.572994,,Android客户端,1889803027,'https://weibo.com/1889803027/yCjJYrj64'
1889803027_yCg73z8v2,陰功，上完兩節正常人體，宜家又要上兩節化學，驚頂唔緊啊[衰] 我在:江南路 显示地图,,1575176157,2012-09-17 09:50:04,2012,9,17, 09:50:04,,"113.107254,22.579284",113.107254,22.579284,,Android客户端,1889803027,'https://weibo.com/1889803027/yCg73z8v2'
1889803027_yBZU4iFNg,[泪]数学，化学又要稳人补啦，什么世界，始终逃唔到理科 我在:江南路 显示地图,,1575176157,2012-09-15 16:34:08,2012,9,15, 16:34:08,,"113.107269,22.579299",113.10726899999999,22.579299,,Android客户端,1889803027,'https://weibo.com/1889803027/yBZU4iFNg'
1889803027_yBQhwtjEZ,今晚要在过夜！！[泪]我想你们 我在:江南路 显示地图,,1575176157,2012-09-14 16:04:26,2012,9,14, 16:04:26,,"113.107269,22.579294",113.10726899999999,22.579294,,Android客户端,1889803027,'https://weibo.com/1889803027/yBQhwtjEZ'
1889803641_DBCuOeiwG,分享图片 http://t.cn/R5O37oP 显示地图[组图共2张],,1575176172,2016-06-23 22:40:13,2016,6,23, 22:40:13,,"112.974105,28.19108",112.97410500000001,28.19108,,iPhone 6,1889803641,'https://weibo.com/1889803641/DBCuOeiwG'
1889803113_GkUXvjyG7,#0713姜文邪不压正#啊啊啊啊啊今天超帅的彭老板来我们学校了[求关注][求关注][求关注]为了你排了好久的队[求关注][求关注][求关注]关注你真的从唐钰小宝开始[羞嗒嗒][羞嗒嗒][羞嗒嗒]@彭于晏 南京·南大金陵学院 显示地图[组图共7张],,1575176179,2018-06-11 22:38:05,2018,6,11, 22:38:05,,"118.69687,32.1783",118.69686999999999,32.1783,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/GkUXvjyG7'
1889803113_GhuIUmvOh,待我青丝绾正，少年你可愿为我铺就十里红妆[羞嗒嗒] 宁波·十里红妆博物馆 显示地图[组图共3张],,1575176179,2018-05-20 10:19:49,2018,5,20, 10:19:49,,"121.42922,29.280203",121.42922,29.280203000000004,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/GhuIUmvOh'
1889803113_H93ahio2a,近日 .❅。°❆·。*.❅· °。·❆ 南京 显示地图[组图共6张],,1575176180,2018-12-26 20:12:11,2018,12,26, 20:12:11,,"118.793701,32.041668",118.793701,32.041668,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/H93ahio2a'
1889803113_H7G1fkxlk,[干杯] 南京·南京大学浦口校区 显示地图[组图共4张],,1575176180,2018-12-17 19:26:27,2018,12,17, 19:26:27,,"118.701062,32.17951",118.70106200000001,32.17951,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/H7G1fkxlk'
1889803113_I2VksrPSI,这种逛逛景区的采访我能来一打[ok] 杭州·杭州锦湖度假村 显示地图,,1575176185,2019-08-19 11:57,2019,8,19, 11:57,,"119.79023,30.23932",119.79023000000001,30.239320000000003,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/I2VksrPSI'
1889803113_I2L02Cc7u,女高中生要上街（ban）了[哈欠] 杭州 显示地图[组图共3张],,1575176185,2019-08-18 09:40,2019,8,18, 09:40,,"120.043883,30.287735",120.04388300000001,30.287734999999998,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/I2L02Cc7u'
1889803113_I1t4g4q8K,@刘哔电影 @刘哔电影  风里雨里，顶着台风，终于见到了哔哥真人 这次终于赶上观影活动了，虽然路途辛苦，但是开心最重要鸭[给你小心心][给你小心心] 杭州 显示地图[组图共3张],,1575176185,2019-08-09 22:10,2019,8,9, 22:10,,"120.205946,30.211756",120.205946,30.211756,,HUAWEI P10 Plus,1889803113,'https://weibo.com/1889803113/I1t4g4q8K'
1889803073_I96GhplVW,Two weeks 英国 显示地图[组图共9张],,1575176251,2019-09-29 03:53,2019,9,29, 03:53,,"-3.181303,55.949478",-3.1813029999999998,55.949478000000006,,iPhone,1889803073,'https://weibo.com/1889803073/I96GhplVW'
1889803027_z4I3j4xhs,有木有熟悉的感觉@NgGaiwai 我在:http://t.cn/zjhD740 显示地图,,1575176447,2012-11-11 17:11:43,2012,11,11, 17:11:43,,"113.052932,22.525203",113.05293200000001,22.525203,,Android客户端,1889803027,'https://weibo.com/1889803027/z4I3j4xhs'
1889803027_z29AomBFh,四人人工湖约会[哈哈][哈哈][哈哈] 我在:那角里 显示地图,,1575176447,2012-10-25 21:46:30,2012,10,25, 21:46:30,,"113.096755,22.568929",113.096755,22.568929,,Android客户端,1889803027,'https://weibo.com/1889803027/z29AomBFh'
1889803803_I0Mmz2dmS,广州白云。 开启学习之旅[可爱] 广州·丽枫酒店(广州嘉禾望岗地铁站均禾大道店) 显示地图,,1575176541,2019-08-05 09:27,2019,8,5, 09:27,,"113.299438,23.253099",113.299438,23.253099,,iPhone客户端,1889803803,'https://weibo.com/1889803803/I0Mmz2dmS'
1889803803_HE5XhBUrU,睡前一杯肥仔水 希望百事 ^_^^_^^_^^_^^_^可乐 佛山·荷城 显示地图,,1575176541,2019-07-19 00:17,2019,7,19, 00:17,,"112.8703,22.897795",112.8703,22.897795000000002,,iPhone客户端,1889803803,'https://weibo.com/1889803803/HE5XhBUrU'
1889803803_HAhYesBsP,过去的一年 是我成长最快的一年 除了人生角色的改变外 更多的是人生价值观 感谢重用我的伯乐，或者我更早遇到她 会有更不一样的结局…… http://t.cn/AipJsAwH 显示地图,,1575176541,2019-06-23 23:31,2019,6,23, 23:31,,"112.860329,22.895947",112.86032900000001,22.895947,,iPhone客户端,1889803803,'https://weibo.com/1889803803/HAhYesBsP'
1889804277_Id26S2bBY,好像自己曾说过自己没有什么信仰，但现在带着🐢出差就是我的信仰 上海 显示地图[组图共2张],,1575176581,2019-10-24 23:36,2019,10,24, 23:36,,"121.496628,31.240824",121.496628,31.240824,,iPhone客户端,1889804277,'https://weibo.com/1889804277/Id26S2bBY'
1889804277_IbEcLb4Di,不知道走去哪 徐州·中国矿业大学南湖校区 显示地图,,1575176581,2019-10-15 20:54,2019,10,15, 20:54,,"117.144417,34.215153",117.14441699999999,34.215153,,iPhone客户端,1889804277,'https://weibo.com/1889804277/IbEcLb4Di'
1889804277_I9w8yu1uY,分享图片 台州 显示地图[组图共2张],,1575176581,2019-10-01 20:41,2019,10,1, 20:41,,"121.37915,28.579443",121.37915,28.579442999999998,,iPhone客户端,1889804277,'https://weibo.com/1889804277/I9w8yu1uY'
1889804277_I94mSpDeq,我小时候喜欢玩抓迷藏，总是喜欢躲在树上，然后他们就找不到我，我很开心他们找不到我呀！ 可是 你不能找不到我就走了呀[熊猫] 漳州·海边角 显示地图,,1575176581,2019-09-28 22:00,2019,9,28, 22:00,,"117.714958,24.04166",117.71495800000001,24.04166,,iPhone客户端,1889804277,'https://weibo.com/1889804277/I94mSpDeq'
1889804277_I5SQNjWdr,年岁有加，并非垂老。 理想丢弃，方坠暮年。 岁月悠悠，衰微只及肌肤。 热忱抛却，颓废必致灵魂。 晚安，又一个异乡的夜晚 温州 显示地图,,1575176581,2019-09-07 23:10,2019,9,7, 23:10,,"120.538429,27.677485",120.53842900000001,27.677484999999997,,iPhone客户端,1889804277,'https://weibo.com/1889804277/I5SQNjWdr'
1889803803_z8FAhrGLA,傍晚时分，繁忙的周末独自踏上了这归家的路。还要多久[睡觉] 我在:桂香街 显示地图,,1575176606,2012-12-07 18:15:56,2012,12,7, 18:15:56,,"113.0289,22.9104",113.0289,22.9104,,iPhone客户端,1889803803,'https://weibo.com/1889803803/z8FAhrGLA'
1889804233_A9xe62H8u,‘以房养老’针对的是有单独住房的老年人，而这一部分人大多有养老金，这是利益的不均衡分配！为何不着重解决农村落后地区的医疗保障跟养老问题？‘以房养老’重在解决人口老龄化后房子空置问题，而不是养老问题同时解决养老金亏空问题！@DEAR_均辉 @2小2 我在:G20青银高速 显示地图,,1575176665,2013-09-15 09:33:53,2013,9,15, 09:33:53,,"119.171356,36.748703",119.171356,36.748703000000006,,小米手机,1889804233,'https://weibo.com/1889804233/A9xe62H8u'
1889804081_GvumF0SPe,扎啤杯冷面汤[偷笑] 龙井市 显示地图,,1575176701,2018-08-20 11:09:14,2018,8,20, 11:09:14,,"129.370621,42.881775",129.370621,42.881775,,iPhone客户端,1889804081,'https://weibo.com/1889804081/GvumF0SPe'
1889804081_GvkbXB4Fe,“非著名景点”、跑到哈尔滨吃韩餐[允悲]、团起来的手抓饭和糊掉的影子。回忆集完了，可以出发了[米奇比心] 哈尔滨·中央大街 显示地图[组图共4张],,1575176701,2018-08-19 09:15:25,2018,8,19, 09:15:25,,"126.622643,45.768063",126.622643,45.768063,,iPhone客户端,1889804081,'https://weibo.com/1889804081/GvkbXB4Fe'
1889804081_GvdDP11OD,为了重找大学的记忆，我来到了索非亚大教堂。它包的可真严实啊[微笑] 哈尔滨·尚志 wllllllllllllllllllllllll的微博视频 显示地图,,1575176701,2018-08-18 16:34:49,2018,8,18, 16:34:49,,"126.626595,45.77039",126.626595,45.77039,,iPhone客户端,1889804081,'https://weibo.com/1889804081/GvdDP11OD'
1889804081_GvctC0Q3u,还是我大黑龙江亲切！ 哈尔滨·哈尔滨中央大街 显示地图,,1575176701,2018-08-18 13:36:55,2018,8,18, 13:36:55,,"126.626945,45.773804",126.62694499999999,45.773804,,iPhone客户端,1889804081,'https://weibo.com/1889804081/GvctC0Q3u'
1889804081_HjxktaHI4,完美的一天 广州 显示地图[组图共3张],,1575176726,2019-03-05 19:22,2019,3,5, 19:22,,"113.229065,23.401026",113.22906499999999,23.401026,,iPhone客户端,1889804081,'https://weibo.com/1889804081/HjxktaHI4'
1889804081_HvpSqvv0p,没错[并不简单] 吉林省·延边朝鲜族自治州 显示地图[组图共2张],,1575176733,2019-05-22 22:28,2019,5,22, 22:28,,"129.498444,42.872944",129.498444,42.872944,,iPhone客户端,1889804081,'https://weibo.com/1889804081/HvpSqvv0p'
1889804081_HuUnQ4k0v,还会再见的～[心] 枣庄·枣庄火车站 显示地图[组图共9张],,1575176733,2019-05-19 14:17,2019,5,19, 14:17,,"117.549759,34.867481",117.54975900000001,34.867481,,iPhone客户端,1889804081,'https://weibo.com/1889804081/HuUnQ4k0v'
1889804233_z9qMHd5ul,哎哟，吃不了啊，吃不了～～@刘小嘿子 @2小2 我在:新华路 显示地图,,1575176799,2012-12-12 18:25:37,2012,12,12, 18:25:37,,"119.14627,36.742122",119.14627,36.742121999999995,,小米手机,1889804233,'https://weibo.com/1889804233/z9qMHd5ul'
1889803803_zo0p94Akh,如果地震来了，我想我会睡得和死猪一样…没感觉…[熊猫][熊猫] 我在:清连高速入口 显示地图,,1575176886,2013-03-18 14:50:43,2013,3,18, 14:50:43,,"112.849182,24.076065",112.84918200000001,24.076065,,iPhone客户端,1889803803,'https://weibo.com/1889803803/zo0p94Akh'
1889803803_zuFxMza1M,@JasonThx-谢元鹏 @Ricardo_倚阳 苏兄倚阳兄，今朝一别，暑假再回了…[泪]下次给力点，记得带女[来][花心]仲有屎源，无距微博 我在:高明大道东 显示地图,,1575176888,2013-05-01 10:36:28,2013,5,1, 10:36:28,,"112.895447,22.878876",112.89544699999999,22.878876,,iPhone客户端,1889803803,'https://weibo.com/1889803803/zuFxMza1M'
1889803803_zug7Hs0Bj,也不知道是什么让我在那天河客运站挤了好几次…为的什么…只是。结局总是那样地不如意…回家吧，孩子。 我在:S15沈海高速广州支线 显示地图,,1575176888,2013-04-28 17:53:33,2013,4,28, 17:53:33,,"113.129242,23.102509",113.12924199999999,23.102509,,iPhone客户端,1889803803,'https://weibo.com/1889803803/zug7Hs0Bj'
1889803803_A1CuSpNk1,[生病][生病]半桶水学习病症就是这个结果，当符合了一两个症状之后会怀疑自己患病了[泪]… 我在:升平街 显示地图,,1575176891,2013-07-25 08:16:33,2013,7,25, 08:16:33,,"112.874664,22.88913",112.874664,22.889129999999998,,iPhone客户端,1889803803,'https://weibo.com/1889803803/A1CuSpNk1'
1889803803_Abxyg9dMz,现在才28号就那么多人了[生病] 我在:天源路 显示地图,,1575176906,2013-09-28 14:04:11,2013,9,28, 14:04:11,,"113.342049,23.169838",113.342049,23.169838000000002,,iPhone客户端,1889803803,'https://weibo.com/1889803803/Abxyg9dMz'
1889803803_AadDs45b1,第一个中秋，这么近都没有回家，没有去做兼职，跑来这里赏月了[心]，广州风味的中秋节…中秋快乐！[鲜花][鲜花] 我在:中山七路 显示地图[组图共9张],,1575176906,2013-09-19 21:31:42,2013,9,19, 21:31:42,,"113.249817,23.125412",113.249817,23.125412,,iPhone客户端,1889803803,'https://weibo.com/1889803803/AadDs45b1'
1889803803_zBv2mxz0g,裸考的孩子看到那么多人突然变紧张了[泪][泪]…12月的不能再裸啊拉@ZSuiLi 我在:龙洞北路 显示地图,,1575176912,2013-06-15 08:43:43,2013,6,15, 08:43:43,,"113.375656,23.202789",113.375656,23.202789000000003,,iPhone客户端,1889803803,'https://weibo.com/1889803803/zBv2mxz0g'
1889803803_AupBl485d,过年就是就是忙😣回乡下更多，团年-新年-开年跑三趟…除旧迎新，新年快乐！～🌹[噢耶][噢耶] 我在:530乡道 显示地图,,1575176914,2014-01-30 16:45:34,2014,1,30, 16:45:34,,"112.729507,22.803177",112.72950700000001,22.803176999999998,,iPhone客户端,1889803803,'https://weibo.com/1889803803/AupBl485d'
1889803803_CbRwjxUF1,少了一份一直都很喜欢的味道 530乡道 显示地图,,1575176940,2015-04-05 14:22:56,2015,4,5, 14:22:56,,"112.735802,22.801001",112.735802,22.801001,,iPhone客户端,1889803803,'https://weibo.com/1889803803/CbRwjxUF1'
1889804233_yBSlqAt5a,故天将降大任于斯人也，必先苦其心智，劳起筋骨，饿其体肤，空乏其身，行浮乱其所为，所以动心忍性，增益其所不能 我在:通亭街 显示地图,,1575176995,2012-09-14 21:19:34,2012,9,14, 21:19:34,,"119.171699,36.755142",119.171699,36.755142,,小米手机,1889804233,'https://weibo.com/1889804233/yBSlqAt5a'
1889804277_I1gEEjHfc,分享图片 深圳 显示地图,,1575177059,2019-08-08 14:34,2019,8,8, 14:34,,"114.085945,22.547001",114.085945,22.547001,,iPhone客户端,1889804277,'https://weibo.com/1889804277/I1gEEjHfc'
1889804277_HFi9XDaBU,人在什么时候会对自己失去信心与希望？ 人在什么时候会对自己所做的事抱着侥幸心理？ 人在什么时候会最底线的事都干了还要苟活？ 当身边的人干了你无法理解的事，你无法去改变，你也很无力的时候，只能敬畏生命，敬畏这个你还不能完全了解的社会。 台州 显示地图,,1575177059,2019-07-26 21:12,2019,7,26, 21:12,,"121.424438,28.675619",121.424438,28.675619,,iPhone客户端,1889804277,'https://weibo.com/1889804277/HFi9XDaBU'
1889804277_HxyYEaQS5,我有所念人，隔在远远乡。 北京 显示地图,,1575177059,2019-06-06 01:18,2019,6,6, 01:18,,"116.322533,39.931309",116.322533,39.931309000000006,,iPhone客户端,1889804277,'https://weibo.com/1889804277/HxyYEaQS5'
1889804277_HgXBMyO66,梦想才可以天花乱坠，理想本就应该一步一步去完成。  “愿自己在深夜里的所有心事，都变成头顶的那颗星，指向每一条正确的路。”  北京 显示地图[组图共2张],,1575177078,2019-02-16 20:45,2019,2,16, 20:45,,"116.316544,39.928101",116.316544,39.928101,,iPhone客户端,1889804277,'https://weibo.com/1889804277/HgXBMyO66'
1889804717_Iedwei3c3,周末的晚上，看个老电影，吃块我爱的蛋糕🍰 弥补一下周末两天加班吧 宜兴市 显示地图,,1575177205,2019-11-01 18:29,2019,11,1, 18:29,,"119.808742,31.355013",119.808742,31.355013,,HUAWEI P20,1889804717,'https://weibo.com/1889804717/Iedwei3c3'
1889804717_I7nfS3XAw,累的要发疯了。 宜兴市 显示地图,,1575177205,2019-09-17 18:24,2019,9,17, 18:24,,"119.808572,31.355053",119.808572,31.355053,,HUAWEI P20,1889804717,'https://weibo.com/1889804717/I7nfS3XAw'
